OrderID,OrderDate,Category,Product,State,Quantity,UnitPrice,Discount%,OrderStatus,PaymentMode,Channel,OrderAmount
OD20733,24-08-2024,Fashion,Handbag,Rajasthan,5,7801.76,25,Cancelled,Credit Card,Mobile App,29256.6
OD20734,02-06-2024,Electronics,Bluetooth Speaker,Gujarat,5,5471.5,15,Cancelled,Debit Card,Website,23253.88
OD20735,05-12-2024,Books,Novel,UP,4,3977.23,20,Cancelled,Debit Card,Mobile App,12727.14
OD20736,14-04-2024,Home,Wall Clock,West Bengal,6,625.93,0,Returned,COD,Mobile App,3755.58
OD20737,28-09-2024,Fashion,Jeans,Maharashtra,6,4080.02,5,Delivered,UPI,Mobile App,23256.11
OD20738,07-04-2024,Home,Curtain,Gujarat,6,5202.72,10,Delivered,Wallet,Mobile App,28094.69
OD20739,11-11-2024,Electronics,  Phone Cover,West Bengal,5,3347.49,10,Cancelled,Wallet,Mobile App,15063.7
OD20740,09-04-2024,Beauty,Lipstick,Tamil Nadu,3,987.39,0,Delivered,Debit Card,Website,2962.17
OD20741,30-06-2024,Home,Bedsheet,Gujarat,6,4349.5,10,Delivered,Debit Card,Mobile App,23487.3
OD20742,19-12-2024,Electronics,Smartwatch,Karnataka,1,1409.39,20,Pending,COD,Mobile App,1127.51
OD20743,22-07-2024,Books,Diary,Rajasthan,3,7150.74,15,Delivered,Credit Card,Mobile App,18234.39
OD20744,23-10-2024,Fashion,Jeans,Maharashtra,5,6220.22,0,Returned,Credit Card,Mobile App,31101.1
OD20745,17-06-2024,Fashion,Handbag,Tamil Nadu,3,3242.23,25,Pending,COD,Mobile App,7295.02
OD20746,23-10-2024,Home,Curtain,Rajasthan,1,1631.08,20,Pending,UPI,Mobile App,1304.86
OD20747,10-10-2024,Beauty,Perfume,Maharashtra,1,1072.63,0,Pending,UPI,Mobile App,1072.63
OD20748,18-08-2024,Fashion,Handbag,Maharashtra,6,947.77,10,Cancelled,Credit Card,Mobile App,
OD20749,11-10-2024,Fashion,T-Shirt,Maharashtra,5,5961.89,10,Returned,COD,Mobile App,26828.51
OD20750,30-03-2024,Electronics,Earbuds,Karnataka,5,2627.39,15,Cancelled,UPI,Website,11166.41
OD20751,25-08-2024,Fashion,Sneakers,Karnataka,2,1055.25,15,Returned,COD,Mobile App,1793.92
OD20752,18-06-2024,Books,Diary,Maharashtra,4,410.3,25,delivered,Credit Card,Mobile App,1230.9
OD20753,02-12-2024,Home,Wall Clock,Gujarat,2,5574.14,20,Returned,COD,Mobile App,8918.62
OD20754,08-02-2024,Books,Novel,Tamil Nadu,6,6336.35,0,Delivered,Debit Card,Website,38018.1
OD20755,17-08-2024,Beauty,Sunscreen,Maharashtra,6,7295.04,20,Delivered,UPI,Mobile App,35016.19
OD20756,07-08-2024,Beauty,Hair Oil,UP,1,1583.41,20,Returned,Debit Card,Website,1266.73
OD20757,27-09-2024,Fashion,Jeans,Karnataka,6,5381.42,0,Delivered,Debit Card,Mobile App,32288.52
OD20758,28-01-2024,Beauty,Sunscreen,Rajasthan,3,6417.96,25,Returned,UPI,Mobile App,14440.41
OD20759,18-03-2024,Electronics,Bluetooth Speaker,MAHARASHTRA,6,7765.69,5,Cancelled,Wallet,Website,44264.43
OD20760,29-02-2024,Books,Novel,Delhi,6,5322.74,10,Cancelled,Debit Card,Mobile App,28742.8
OD20761,16-09-2024,Books,Guide Book,Maharashtra,3,3361.01,5,Delivered,Wallet,Website,9578.88
OD20762,11-08-2024,Home,Bedsheet,UP,6,991.28,10,Delivered,Wallet,Mobile App,5352.91
OD20763,20-06-2024,Beauty,Sunscreen,UP,4,7051.6,0,Returned,UPI,Mobile App,
OD20764,09-09-2024,Home,Table Lamp,Rajasthan,1,3469.33,20,Delivered,Wallet,Mobile App,2775.46
OD20765,29-10-2024,Home,Curtain,Delhi,2,5654.71,25,Delivered,Debit Card,Mobile App,8482.07
OD20766,01-03-2024,Fashion,Handbag,Tamil Nadu,1,2784.11,15,Cancelled,COD,Mobile App,2366.49
OD20767,11-11-2024,Fashion,Kurti,Gujarat,6,348.78,25,Delivered,Debit Card,Mobile App,1569.51
OD20768,18-03-2024,Books,Guide Book,West Bengal,6,5501.13,5,Pending,Debit Card,Mobile App,31356.44
OD20769,12-05-2024,Books,Novel,Gujarat,4,2738.44,10,Cancelled,Credit Card,Mobile App,9858.38
OD20770,18-10-2024,Home,  Bedsheet,Delhi,5,3963.19,0,Cancelled,Credit Card,Website,19815.95
OD20771,25-06-2024,Books,Notebook,West Bengal,6,3952.36,0,Returned,Debit Card,Mobile App,23714.16
OD20772,20-02-2024,Books,Diary,TAMIL NADU,3,7145.66,0,Returned,COD,Mobile App,21436.98
OD20773,10-01-2024,Electronics,Phone Cover,Maharashtra,3,7538.77,10,Delivered,COD,Mobile App,
OD20774,06-01-2024,Books,Novel,Karnataka,5,2405.61,10,Cancelled,Debit Card,Mobile App,10825.25
OD20775,14-05-2024,Books,Notebook,West Bengal,6,5706.52,5,Delivered,COD,Website,32527.16
OD20776,26-12-2024,Home,Bedsheet,Karnataka,2,664.28,10,Delivered,Credit Card,Mobile App,1195.7
OD20777,07-02-2024,Electronics,Smartwatch,UP,5,5311.18,15,Cancelled,Debit Card,Mobile App,22572.51
OD20778,16-09-2024,Beauty,Perfume,Rajasthan,4,1009.69,15,Cancelled,COD,Mobile App,3432.95
OD20779,24-06-2024,Beauty,Hair Oil,Maharashtra,2,2162.62,25,Cancelled,COD,Mobile App,
OD20780,05-06-2024,Home,Curtain,DELHI,4,4605.28,25,Delivered,Wallet,Mobile App,13815.84
OD20781,28-03-2024,Beauty,Perfume,Rajasthan,4,5387.3,0,Delivered,Debit Card,Mobile App,21549.2
OD20782,20-10-2024,Home,Bedsheet,Maharashtra,1,5050.34,10,Returned,COD,Mobile App,4545.31
OD20783,22-04-2024,Electronics,Power Bank,Gujarat,3,3559.11,20,Pending,UPI,Mobile App,8541.86
OD20784,22-01-2024,Beauty,Perfume,Tamil Nadu,5,2857.35,20,Cancelled,COD,Mobile App,11429.4
OD20785,24-09-2024,Fashion,Sneakers,Gujarat,6,3032.56,5,Cancelled,Credit Card,Mobile App,17285.59
OD20786,21-12-2024,Home,Wall Clock,Maharashtra,2,6620.5,20,Returned,UPI,Mobile App,10592.8
OD20787,07-07-2024,Beauty,Lipstick,GUJARAT,5,6213.19,0,pending,COD,Mobile App,31065.95
OD20788,26-06-2024,Electronics,Smartwatch,UP,5,5112.73,20,Delivered,Debit Card,Mobile App,20450.92
OD20789,02-01-2024,Books,Guide Book,West Bengal,1,1152.2,25,cancelled,UPI,Mobile App,864.15
OD20790,25-12-2024,Electronics,Bluetooth Speaker,Gujarat,4,614.21,10,Pending,Debit Card,Website,2211.16
OD20791,19-04-2024,Beauty,Perfume,UP,1,5450.75,10,Delivered,Wallet,Website,4905.68
OD20792,24-02-2024,Beauty,Sunscreen,West Bengal,1,4338.92,15,Delivered,COD,Website,3688.08
OD20793,30-07-2024,Electronics,Power Bank,West Bengal,4,1178.99,25,Pending,Credit Card,Mobile App,3536.97
OD20794,18-11-2024,Books,Novel,Tamil Nadu,1,4106.38,0,Pending,Credit Card,Website,4106.38
OD20795,29-02-2024,Fashion,Sneakers,Rajasthan,4,992.49,5,Pending,UPI,Mobile App,3771.46
OD20796,26-02-2024,Fashion,Kurti,Rajasthan,2,5645.49,0,Delivered,Debit Card,Mobile App,11290.98
OD20797,28-05-2024,Electronics,Bluetooth Speaker,UP,5,631.25,0,Cancelled,Debit Card,Mobile App,3156.25
OD20798,29-03-2024,Books,Notebook,Rajasthan,4,6393.52,10,Delivered,Credit Card,Mobile App,23016.67
OD20799,02-07-2024,Home,Curtain,West Bengal,4,7776.42,15,Pending,COD,Mobile App,
OD20800,02-05-2024,Home,Curtain,West Bengal,1,7419.13,20,Delivered,UPI,Mobile App,5935.3
OD20801,15-09-2024,Home,Wall Clock,Karnataka,4,4212.91,5,Delivered,UPI,Mobile App,16009.06
OD20802,19-06-2024,Fashion,Jeans,West Bengal,6,4520.5,20,Delivered,COD,Mobile App,
OD20803,10-10-2024,Fashion,T-Shirt,Maharashtra,2,4599.9,0,Pending,COD,Mobile App,9199.8
OD20804,05-07-2024,Home,Curtain,West Bengal,2,3775.07,0,Pending,Credit Card,Mobile App,7550.14
OD20805,16-10-2024,Beauty,Sunscreen,Maharashtra,6,7444.83,10,Delivered,UPI,Website,40202.08
OD20806,07-06-2024,Fashion,Handbag,UP,3,6612.94,5,Pending,Debit Card,Mobile App,18846.88
OD20807,18-12-2024,Electronics,Smartwatch,Gujarat,5,1595.91,20,Returned,UPI,Mobile App,6383.64
OD20808,28-04-2024,Books,Guide Book,UP,6,1803.39,20,Delivered,Debit Card,Mobile App,8656.27
OD20809,08-09-2024,Electronics,Power Bank,Gujarat,2,4320.84,5,cancelled,COD,Mobile App,8209.6
OD20810,23-07-2024,Beauty,Hair Oil,Tamil Nadu,4,3938.96,5,Delivered,COD,Mobile App,14968.05
OD20811,12-03-2024,Beauty,Sunscreen,UP,1,3382.04,10,Cancelled,Wallet,Mobile App,3043.84
OD20812,01-10-2024,Fashion,T-Shirt,UP,5,3684.84,0,Delivered,Wallet,Mobile App,18424.2
OD20813,01-11-2024,Beauty,Face Wash,UP,2,2663.28,25,Delivered,UPI,Mobile App,3994.92
OD20814,19-03-2024,Beauty,Lipstick,Delhi,3,1949.3,5,Returned,Wallet,Mobile App,5555.5
OD20815,18-02-2024,Beauty,Hair Oil,Gujarat,2,2210.29,10,Delivered,COD,Mobile App,3978.52
OD20816,13-09-2024,Home,Cushion,UP,1,4192.77,0,Delivered,COD,Mobile App,4192.77
OD20817,19-10-2024,Beauty,Lipstick,Rajasthan,6,2468.1,0,Delivered,COD,Website,14808.6
OD20818,26-08-2024,Home,Curtain,UP,5,463.71,0,Returned,Wallet,Mobile App,2318.55
OD20819,07-11-2024,Books,Comic,Gujarat,4,1056.2,20,Delivered,COD,Mobile App,3379.84
OD20820,12-11-2024,Home,Bedsheet,WEST BENGAL,5,3403.2,10,Returned,Wallet,Mobile App,15314.4
OD20821,30-07-2024,Fashion,Jeans,UP,1,3435.56,10,Returned,UPI,Mobile App,3092
OD20822,29-10-2024,Books,Comic,West Bengal,4,7538.9,15,Delivered,COD,Mobile App,25632.26
OD20823,08-04-2024,Beauty,Perfume,Delhi,4,5651.96,0,Delivered,UPI,Website,22607.84
OD20824,21-05-2024,Electronics,Earbuds,Gujarat,5,836.16,10,Pending,UPI,Website,3762.72
OD20825,26-09-2024,Electronics,Phone Cover,Rajasthan,3,2908.38,0,Delivered,COD,Mobile App,8725.14
OD20826,18-05-2024,Beauty,Perfume,Rajasthan,2,3064.65,10,Delivered,Debit Card,Website,5516.37
OD20827,27-05-2024,Books,Novel,Rajasthan,1,2349.46,25,Returned,Debit Card,Website,1762.1
OD20828,14-05-2024,Home,Wall Clock,Maharashtra,6,1656.7,20,Delivered,UPI,Website,7952.16
OD20829,14-01-2024,Fashion,Handbag,West Bengal,2,3834.3,0,Returned,UPI,Mobile App,7668.6
OD20830,30-07-2024,Home,Bedsheet,UP,1,1469.55,10,Delivered,UPI,Mobile App,1322.6
OD20831,03-11-2024,Electronics,Phone Cover,UP,3,2718.69,20,Delivered,Debit Card,Mobile App,6524.86
OD20832,04-08-2024,Fashion,Sneakers,Maharashtra,3,3060.96,0,Delivered,Debit Card,Mobile App,9182.88
OD20833,06-01-2024,Beauty,Sunscreen,West Bengal,5,3928.05,15,Delivered,UPI,Mobile App,16694.21
OD20834,03-05-2024,Electronics,Phone Cover,Maharashtra,5,3696.25,0,Cancelled,Debit Card,Mobile App,18481.25
OD20835,05-07-2024,Beauty,Perfume,UP,1,5365.72,25,Delivered,Debit Card,Mobile App,4024.29
OD20836,12-06-2024,Home,Wall Clock,Rajasthan,1,1920.99,15,Delivered,Credit Card,Mobile App,1632.84
OD20837,23-07-2024,Home,Curtain,West Bengal,5,715.48,0,Pending,Wallet,Website,3577.4
OD20838,30-07-2024,Home,Cushion,Delhi,5,4937.34,25,Cancelled,Wallet,Website,18515.03
OD20839,03-09-2024,Books,Guide Book,Gujarat,4,6841.87,10,Delivered,Debit Card,Mobile App,24630.73
OD20840,29-03-2024,Fashion,Sneakers,West Bengal,4,1145.67,25,Returned,Credit Card,Mobile App,3437.01
OD20841,29-08-2024,Electronics,Earbuds,Karnataka,1,5449.32,20,Delivered,Wallet,Mobile App,4359.46
OD20842,22-06-2024,Books,Guide Book,Tamil Nadu,2,4279.48,20,Delivered,COD,Mobile App,6847.17
OD20843,13-01-2024,Home,Table Lamp,Karnataka,1,1756.52,10,Delivered,UPI,Mobile App,1580.87
OD20844,04-04-2024,Books,Guide Book,Tamil Nadu,1,1901.65,0,Delivered,UPI,Mobile App,1901.65
OD20845,28-08-2024,Home,Cushion,Tamil Nadu,6,6998.89,5,Delivered,Debit Card,Mobile App,39893.67
OD20846,17-07-2024,Books,Notebook,Gujarat,3,7588.75,20,Returned,COD,Website,18213
OD20847,19-12-2024,Home,Cushion,Gujarat,2,1848.44,10,Delivered,Wallet,Mobile App,3327.19
OD20848,05-07-2024,Beauty,Hair Oil,Karnataka,2,7750.41,5,Delivered,Wallet,Website,14725.78
OD20849,21-04-2024,Fashion,Handbag,UP,4,6883.6,0,Delivered,Credit Card,Mobile App,
OD20850,19-10-2024,Books,Guide Book,Tamil Nadu,2,4292.24,15,Delivered,Credit Card,Mobile App,7296.81
OD20851,13-04-2024,Home,Wall Clock,Delhi,4,7491.71,0,Returned,COD,Mobile App,29966.84
OD20852,04-04-2024,Home,Cushion,West Bengal,5,4894.77,10,Returned,Wallet,Mobile App,22026.47
OD20853,26-05-2024,Fashion,Jeans,Maharashtra,6,4312.52,20,Cancelled,Debit Card,Mobile App,
OD20854,07-08-2024,Home,Bedsheet,Gujarat,1,3245.4,0,Returned,COD,Mobile App,3245.4
OD20855,30-06-2024,Fashion,Kurti,Rajasthan,2,7262.99,0,Delivered,COD,Mobile App,14525.98
OD20856,01-11-2024,Beauty,Lipstick,West Bengal,4,5270.33,10,Cancelled,COD,Mobile App,18973.19
OD20857,05-11-2024,Home,Table Lamp,West Bengal,4,5326.71,20,Pending,COD,Mobile App,17045.47
OD20858,31-08-2024,Fashion,Handbag,Maharashtra,1,1509.89,15,Delivered,UPI,Mobile App,1283.41
OD20859,18-11-2024,Fashion,Handbag,Gujarat,2,4797.34,20,Cancelled,Debit Card,Mobile App,7675.74
OD20860,26-07-2024,Beauty,Sunscreen,West Bengal,5,3656.2,0,Cancelled,Wallet,Mobile App,18281
OD20861,19-04-2024,Beauty,Sunscreen,West Bengal,2,214.86,20,Delivered,UPI,Mobile App,343.78
OD20862,23-08-2024,Beauty,Sunscreen,West Bengal,1,1182.6,10,Delivered,UPI,Website,1064.34
OD20863,27-12-2024,Books,Notebook,West Bengal,3,572.31,0,Delivered,Wallet,Mobile App,1716.93
OD20864,15-02-2024,Fashion,T-Shirt,West Bengal,4,4238.09,10,Delivered,COD,Website,15257.12
OD20865,17-06-2024,Books,Notebook,Rajasthan,5,6668.02,0,Delivered,UPI,Website,33340.1
OD20866,29-10-2024,Home,Cushion,Gujarat,1,7012.39,5,Delivered,COD,Mobile App,6661.77
OD20867,22-10-2024,Fashion,T-Shirt,UP,5,3338.97,10,Delivered,COD,Mobile App,15025.36
OD20868,04-12-2024,Home,Curtain,Delhi,1,6893.57,20,Delivered,Credit Card,Website,5514.86
OD20869,18-10-2024,Fashion,T-Shirt,Tamil Nadu,5,2281.39,10,Delivered,Wallet,Website,10266.25
OD20870,06-04-2024,Fashion,Sneakers,Tamil Nadu,5,3639.26,10,Pending,Wallet,Mobile App,16376.67
OD20871,17-09-2024,Home,Curtain,Tamil Nadu,4,7789.26,0,Returned,UPI,Mobile App,31157.04
OD20872,30-11-2024,Home,Wall Clock,Rajasthan,1,6848,0,Delivered,Credit Card,Mobile App,6848
OD20873,05-11-2024,Beauty,Sunscreen,West Bengal,2,848.46,15,Pending,Wallet,Website,1442.38
OD20874,15-10-2024,Electronics,Earbuds,Maharashtra,1,2246.25,5,Pending,Wallet,Mobile App,2133.94
OD20875,23-02-2024,Beauty,Face Wash,West Bengal,2,3328.59,20,Pending,COD,Mobile App,5325.74
OD20876,25-04-2024,Electronics,Power Bank,Rajasthan,2,2144.84,15,Delivered,Debit Card,Mobile App,3646.23
OD20877,23-10-2024,Home,Wall Clock,West Bengal,2,2088.85,20,Delivered,COD,Mobile App,3342.16
OD20878,11-05-2024,Home,Cushion,UP,5,4282.59,10,Delivered,UPI,Website,19271.66
OD20879,26-10-2024,Electronics,Power Bank,UP,2,4674.48,5,Delivered,UPI,Mobile App,8881.51
OD20880,29-05-2024,Fashion,Handbag,Karnataka,4,4390.15,25,Returned,UPI,Mobile App,13170.45
OD20881,09-07-2024,Beauty,Hair Oil,Tamil Nadu,5,6794.79,10,Cancelled,COD,Mobile App,30576.55
OD20882,06-05-2024,Fashion,Kurti,Delhi,4,7732.17,5,pending,Credit Card,Mobile App,29382.25
OD20883,22-12-2024,Fashion,Sneakers,Tamil Nadu,5,3904.79,15,Delivered,Debit Card,Mobile App,16595.36
OD20884,20-06-2024,Books,Comic,MAHARASHTRA,3,4677.23,10,Delivered,Wallet,Mobile App,12628.52
OD20885,05-01-2024,Electronics,Earbuds,Karnataka,3,4313.94,5,Delivered,Credit Card,Mobile App,12294.73
OD20886,19-06-2024,Fashion,Handbag,Maharashtra,1,6576.01,0,Delivered,COD,Mobile App,6576.01
OD20887,18-08-2024,Electronics,Earbuds,Delhi,3,4483.07,20,Delivered,Credit Card,Mobile App,10759.37
OD20888,28-03-2024,Home,Curtain,Gujarat,1,5313.03,0,Returned,Credit Card,Mobile App,5313.03
OD20889,26-12-2024,Electronics,Phone Cover,Delhi,1,7270.5,0,Pending,Wallet,Mobile App,7270.5
OD20890,28-04-2024,Electronics,Power Bank,Rajasthan,3,6080.56,5,Delivered,UPI,Mobile App,17329.6
OD20891,08-08-2024,Home,Wall Clock,West Bengal,2,3394.83,0,returned,Debit Card,Mobile App,6789.66
OD20892,17-10-2024,Electronics,Power Bank,Karnataka,6,4165.4,0,Returned,COD,Mobile App,24992.4
OD20893,14-09-2024,Home,Table Lamp,West Bengal,5,2835.98,10,Delivered,Debit Card,Website,12761.91
OD20894,22-09-2024,Electronics,Phone Cover,UP,3,7818.82,15,Delivered,COD,Mobile App,19937.99
OD20895,05-03-2024,Fashion,Jeans,Gujarat,6,4716.21,10,Delivered,Debit Card,Website,25467.53
OD20896,03-12-2024,Fashion,  Handbag,Tamil Nadu,1,4193.94,25,Cancelled,Credit Card,Website,
OD20897,25-05-2024,Beauty,Face Wash,UP,1,7721.17,5,Pending,Credit Card,Mobile App,7335.11
OD20898,29-09-2024,Books,Comic,Karnataka,5,4319.1,5,Delivered,Debit Card,Website,20515.72
OD20899,16-01-2024,Home,Cushion,Rajasthan,4,7213.88,20,Delivered,Wallet,Mobile App,23084.42
OD20900,15-01-2024,Home,Curtain,Delhi,6,1825.78,25,Delivered,Wallet,Mobile App,8216.01
OD20901,08-04-2024,Electronics,Phone Cover,Karnataka,3,3924.76,5,Delivered,UPI,Mobile App,11185.57
OD20902,12-03-2024,Home,Table Lamp,Maharashtra,6,1508.88,10,Returned,Credit Card,Mobile App,8147.95
OD20903,11-12-2024,Electronics,Smartwatch,Tamil Nadu,3,1816.93,25,Delivered,UPI,Website,4088.09
OD20904,14-12-2024,Fashion,T-Shirt,Maharashtra,1,5375.47,10,Returned,UPI,Website,4837.92
OD20905,15-10-2024,Books,Guide Book,Tamil Nadu,4,6652.02,10,Pending,UPI,Mobile App,23947.27
OD20906,11-09-2024,Fashion,  Kurti,Delhi,1,4714.26,15,Pending,Debit Card,Website,4007.12
OD20907,17-06-2024,Fashion,Handbag,Maharashtra,1,1328.28,0,Pending,Debit Card,Mobile App,1328.28
OD20908,13-09-2024,Electronics,Bluetooth Speaker,Gujarat,4,2221.23,0,Pending,Wallet,Mobile App,8884.92
OD20909,02-06-2024,Electronics,Smartwatch,Tamil Nadu,4,4195.33,15,Returned,COD,Mobile App,14264.12
OD20910,19-02-2024,Beauty,Lipstick,UP,6,7816.03,10,Cancelled,COD,Mobile App,42206.56
OD20911,05-08-2024,Fashion,T-Shirt,Rajasthan,5,6634.62,20,Delivered,Wallet,Mobile App,26538.48
OD20912,28-02-2024,Fashion,Jeans,Maharashtra,2,6232.66,0,returned,Wallet,Mobile App,12465.32
OD20913,10-01-2024,Beauty,Face Wash,Karnataka,3,2140.23,20,Pending,Debit Card,Mobile App,
OD20914,17-06-2024,Books,Novel,West Bengal,1,956.67,5,Cancelled,Credit Card,Mobile App,908.84
OD20915,30-09-2024,Home,Wall Clock,Gujarat,3,2381.37,10,Pending,COD,Mobile App,6429.7
OD20916,16-01-2024,Fashion,Handbag,Maharashtra,6,6747.64,0,Delivered,Credit Card,Mobile App,40485.84
OD20917,02-01-2024,Books,Guide Book,RAJASTHAN,1,5743.91,0,delivered,COD,Mobile App,5743.91
OD20918,19-11-2024,Electronics,Power Bank,Delhi,4,7238.53,20,Pending,Wallet,Website,23163.3
OD20919,27-06-2024,Beauty,Lipstick,Delhi,3,3867.11,15,Delivered,Credit Card,Mobile App,9861.13
OD20920,30-07-2024,Fashion,Jeans,Tamil Nadu,4,4480.08,25,Delivered,COD,Mobile App,13440.24
OD20921,31-01-2024,Beauty,Sunscreen,Delhi,6,4673.2,15,Delivered,Credit Card,Mobile App,23833.32
OD20922,06-09-2024,Books,Novel,Maharashtra,3,6801.5,15,Delivered,UPI,Website,17343.83
OD20923,18-08-2024,Books,Guide Book,Maharashtra,1,6595.63,15,Pending,UPI,Website,5606.29
OD20924,14-04-2024,Fashion,Handbag,Tamil Nadu,2,3249.9,15,Delivered,Wallet,Mobile App,5524.83
OD20925,20-11-2024,Fashion,Handbag,Karnataka,2,2030.51,20,Delivered,COD,Mobile App,3248.82
OD20926,13-06-2024,Fashion,Jeans,Delhi,1,3877.66,10,Pending,Debit Card,Mobile App,3489.89
OD20927,25-09-2024,Books,Guide Book,Gujarat,1,2871.92,5,Delivered,Credit Card,Mobile App,2728.32
OD20928,20-12-2024,Electronics,Phone Cover,Rajasthan,4,5474.28,10,Cancelled,Debit Card,Mobile App,19707.41
OD20929,02-11-2024,Electronics,Power Bank,Karnataka,3,3855.7,0,Cancelled,Wallet,Mobile App,11567.1
OD20930,03-08-2024,Home,  Table Lamp,MAHARASHTRA,6,5700.01,10,Pending,Credit Card,Mobile App,30780.05
OD20931,02-11-2024,Beauty,Perfume,Karnataka,3,2074.88,15,Cancelled,Credit Card,Mobile App,5290.94
OD20932,16-09-2024,Books,Guide Book,UP,2,7349.49,15,Delivered,COD,Mobile App,12494.13
OD20933,17-07-2024,Home,  Cushion,UP,4,3106.29,10,Delivered,Wallet,Mobile App,11182.64
OD20934,12-07-2024,Home,Wall Clock,Maharashtra,5,3315.43,0,Cancelled,COD,Mobile App,16577.15
OD20935,31-05-2024,Books,Diary,UP,3,7909.06,0,Cancelled,Credit Card,Website,23727.18
OD20936,11-07-2024,Beauty,Hair Oil,Karnataka,2,7512.82,0,Returned,Wallet,Mobile App,15025.64
OD20937,20-06-2024,Home,Cushion,Maharashtra,1,2167.38,10,Pending,COD,Mobile App,
OD20938,21-07-2024,Home,Table Lamp,Rajasthan,5,5531.87,5,Returned,UPI,Mobile App,26276.38
OD20939,13-01-2024,Fashion,Jeans,Tamil Nadu,3,5989.39,5,Delivered,UPI,Mobile App,17069.76
OD20940,03-05-2024,Electronics,Smartwatch,Gujarat,4,7185.82,25,Returned,Wallet,Website,21557.46
OD20941,30-03-2024,Beauty,Lipstick,Karnataka,1,6544.3,0,Returned,Credit Card,Mobile App,6544.3
OD20942,01-09-2024,Fashion,T-Shirt,Karnataka,1,4478.47,25,Delivered,COD,Mobile App,3358.85
OD20943,30-06-2024,Books,Novel,Tamil Nadu,1,3755.68,5,Delivered,Wallet,Mobile App,3567.9
OD20944,25-06-2024,Home,Bedsheet,Maharashtra,6,1729.67,15,Returned,Wallet,Website,8821.32
OD20945,13-04-2024,Electronics,Phone Cover,West Bengal,2,2591.9,0,Returned,Debit Card,Mobile App,5183.8
OD20946,16-09-2024,Fashion,Handbag,Karnataka,1,1078.44,5,Delivered,COD,Mobile App,1024.52
OD20947,15-07-2024,Books,Comic,West Bengal,3,2092.41,20,Delivered,UPI,Mobile App,5021.78
OD20948,14-07-2024,Fashion,Kurti,West Bengal,5,1610.33,20,Delivered,COD,Mobile App,6441.32
OD20949,06-11-2024,Beauty,Perfume,UP,2,4050.22,0,returned,COD,Mobile App,8100.44
OD20950,14-06-2024,Home,Bedsheet,Delhi,1,2879.62,0,Delivered,UPI,Mobile App,2879.62
OD20951,05-12-2024,Home,Table Lamp,UP,2,5010.31,25,Delivered,Debit Card,Mobile App,7515.47
OD20952,20-11-2024,Beauty,Face Wash,Delhi,1,870.16,10,Cancelled,Debit Card,Mobile App,783.14
OD20953,06-05-2024,Beauty,Hair Oil,Maharashtra,5,5726.81,20,Returned,Wallet,Mobile App,22907.24
OD20954,06-05-2024,Fashion,Sneakers,Delhi,3,7555.24,25,Returned,Debit Card,Mobile App,16999.29
OD20955,21-03-2024,Home,Cushion,Rajasthan,6,5233.96,20,Returned,UPI,Mobile App,25123.01
OD20956,11-01-2024,Beauty,Perfume,Maharashtra,1,3488.69,5,Returned,UPI,Mobile App,3314.26
OD20957,15-06-2024,Books,Notebook,West Bengal,3,422.29,10,Delivered,Credit Card,Mobile App,1140.18
OD20958,05-03-2024,Home,Wall Clock,Gujarat,3,3004.09,20,Cancelled,Credit Card,Mobile App,7209.82
OD20959,25-05-2024,Electronics,Bluetooth Speaker,Gujarat,1,3760.96,10,Returned,Credit Card,Mobile App,3384.86
OD20960,07-10-2024,Books,Notebook,Gujarat,4,6142.96,10,delivered,Credit Card,Mobile App,22114.66
OD20961,17-09-2024,Fashion,Kurti,West Bengal,3,7243.16,5,Delivered,COD,Website,20643.01
OD20962,13-06-2024,Books,Notebook,Karnataka,6,4285.98,10,Cancelled,UPI,Website,23144.29
OD20963,19-10-2024,Fashion,Sneakers,GUJARAT,6,4845.81,0,Pending,Credit Card,Mobile App,29074.86
OD20964,27-09-2024,Fashion,Sneakers,West Bengal,4,1943.27,25,Cancelled,Credit Card,Mobile App,5829.81
OD20965,27-02-2024,Beauty,Sunscreen,Tamil Nadu,6,719.52,25,Delivered,COD,Mobile App,3237.84
OD20966,07-03-2024,Electronics,Power Bank,Gujarat,4,7430.46,10,Delivered,Wallet,Mobile App,26749.66
OD20967,24-02-2024,Books,Notebook,Tamil Nadu,5,3489.65,10,Cancelled,Debit Card,Mobile App,15703.43
OD20968,30-01-2024,Books,Diary,Maharashtra,3,979.15,25,Delivered,Debit Card,Mobile App,2203.09
OD20969,21-01-2024,Electronics,Phone Cover,UP,1,3943.45,0,Returned,COD,Website,3943.45
OD20970,08-07-2024,Beauty,Sunscreen,West Bengal,4,5864.03,25,Delivered,COD,Mobile App,17592.09
OD20971,08-12-2024,Electronics,Smartwatch,Gujarat,1,1337.67,5,Delivered,Credit Card,Mobile App,1270.79
OD20972,19-01-2024,Home,Bedsheet,Delhi,1,1236.5,0,Pending,Credit Card,Website,1236.5
OD20973,23-01-2024,Books,Guide Book,Maharashtra,6,6452.16,20,Delivered,Wallet,Mobile App,30970.37
OD20974,16-05-2024,Home,Bedsheet,UP,2,4287.44,0,Delivered,Credit Card,Mobile App,8574.88
OD20975,02-06-2024,Beauty,Sunscreen,UP,5,7951.93,10,Delivered,Debit Card,Website,35783.69
OD20976,08-10-2024,Beauty,Sunscreen,West Bengal,5,6204.44,0,Cancelled,Wallet,Website,31022.2
OD20977,01-06-2024,Beauty,Perfume,Maharashtra,3,4840.75,10,Returned,Debit Card,Mobile App,13070.02
